%Y-%m-%d-;NYSE
1991-03-05;205.74
1991-03-06;205.53
1991-03-07;205.36
1991-03-08;204.95
1991-03-11;204.04
1991-03-12;202.49
1991-03-13;204.6
1991-03-14;204.28
1991-03-15;204.08
1991-03-18;203.31
1991-03-19;200.66
1991-03-20;201.31
1991-03-21;200.79
1991-03-22;201.13
1991-03-25;202.39
1991-03-26;205.55
1991-03-27;205.32
1991-03-28;205.3
1991-04-01;203.41
1991-04-02;207.42
1991-04-03;207.4
1991-04-04;207.73
1991-04-05;205.66
1991-04-08;207.17
1991-04-09;204.74
1991-04-10;204.42
1991-04-11;206.64
1991-04-12;208.08
1991-04-15;208.59
1991-04-16;211.71
1991-04-17;213.21
1991-04-18;212.26
1991-04-19;210.23
1991-04-22;208.39
1991-04-23;208.68
1991-04-24;209.17
1991-04-25;207.5
1991-04-26;207.27
1991-04-29;204.62
1991-04-30;205.37
1991-05-01;208.03
1991-05-02;208.26
1991-05-03;208.4
1991-05-06;207.99
1991-05-07;206.65
1991-05-08;207.13
1991-05-09;209.48
1991-05-10;205.87
1991-05-13;206.28
1991-05-14;203.67
1991-05-15;202.1
1991-05-16;204.04
1991-05-17;204.15
1991-05-20;204.07
1991-05-21;205.6
1991-05-22;205.94
1991-05-23;205.45
1991-05-24;206.66
1991-05-28;208.87
1991-05-29;209.39
1991-05-30;211.5
1991-05-31;212.99
1991-06-03;212.18
1991-06-04;212.05
1991-06-05;210.88
1991-06-06;210.24
1991-06-07;208.19
1991-06-10;207.74
1991-06-11;208.83
1991-06-12;206.58
1991-06-13;207.08
1991-06-14;209.34
1991-06-17;208.38
1991-06-18;207.63
1991-06-19;205.78
1991-06-20;205.87
1991-06-21;206.87
1991-06-24;203.5
1991-06-25;203.21
1991-06-26;203.54
1991-06-27;204.94
1991-06-28;203.47
1991-07-01;206.67
1991-07-02;206.52
1991-07-03;204.47
1991-07-05;204.92
1991-07-08;206.73
1991-07-09;205.98
1991-07-10;205.87
1991-07-11;206.54
1991-07-12;208.16
1991-07-15;209.39
1991-07-16;209.12
1991-07-17;209.09
1991-07-18;211.09
1991-07-19;210.63
1991-07-22;209.95
1991-07-23;208.22
1991-07-24;207.69
1991-07-25;208.78
1991-07-26;208.78
1991-07-29;209.85
1991-07-30;211.64
1991-07-31;212.34
1991-08-01;211.97
1991-08-02;212.03
1991-08-05;210.99
1991-08-06;213.71
1991-08-07;213.75
1991-08-08;213.23
1991-08-09;212.17
1991-08-12;212.53
1991-08-13;213.36
1991-08-14;213.63
1991-08-15;213.38
1991-08-16;211.62
1991-08-19;206.84
1991-08-20;208.27
1991-08-21;213.89
1991-08-22;214.34
1991-08-23;215.75
1991-08-26;215.61
1991-08-27;215.26
1991-08-28;217.17
1991-08-29;217.12
1991-08-30;216.69
1991-09-03;215.13
1991-09-04;213.95
1991-09-05;213.47
1991-09-06;213.51
1991-09-09;213.14
1991-09-10;211
1991-09-11;211.21
1991-09-12;212.42
1991-09-13;210.58
1991-09-16;211.65
1991-09-17;211.54
1991-09-18;212.23
1991-09-19;212.74
1991-09-20;212.98
1991-09-23;212.02
1991-09-24;212.9
1991-09-25;212.53
1991-09-26;212.44
1991-09-27;212.21
1991-09-30;213.34
1991-10-01;214.01
1991-10-02;213.6
1991-10-03;211.73
1991-10-04;210.22
1991-10-07;209.16
1991-10-08;209.79
1991-10-09;207.95
1991-10-10;209.55
1991-10-11;210.07
1991-10-14;212.57
1991-10-15;214.9
1991-10-16;216.05
1991-10-17;215.8
1991-10-18;216.15
1991-10-21;214.88
1991-10-22;213.87
1991-10-23;213.81
1991-10-24;212.32
1991-10-25;211.82
1991-10-28;214.44
1991-10-29;215.58
1991-10-30;216.48
1991-10-31;216.54
1991-11-01;216.01
1991-11-04;215.43
1991-11-05;214.68
1991-11-06;215.3
1991-11-07;217.14
1991-11-08;216.82
1991-11-11;217.07
1991-11-12;219
1991-11-13;219.37
1991-11-14;219.22
1991-11-15;211.92
1991-11-18;213.03
1991-11-19;209.91
1991-11-20;209.43
1991-11-21;210.21
1991-11-22;208.16
1991-11-25;207.57
1991-11-26;208.77
1991-11-27;208.22
1991-11-29;207.75
1991-12-02;210.65
1991-12-03;210.55
1991-12-04;210.13
1991-12-05;208.96
1991-12-06;209.74
1991-12-09;209.21
1991-12-10;208.86
1991-12-11;208.53
1991-12-12;210.44
1991-12-13;211.9
1991-12-16;212.08
1991-12-17;211.21
1991-12-18;211.44
1991-12-19;210.91
1991-12-20;213.13
1991-12-23;218.13
1991-12-24;219.65
1991-12-26;222.61
1991-12-27;223.75
1991-12-30;228.22
1991-12-31;229.44
1992-01-02;229.17
1992-01-03;230.35
1992-01-06;229.85
1992-01-07;229.69
1992-01-08;230.23
1992-01-09;230.23
1992-01-10;228.95
1992-01-13;228.47
1992-01-14;231.57
1992-01-15;231.84
1992-01-16;230.55
1992-01-17;230.89
1992-01-20;229.67
1992-01-21;227.64
1992-01-22;230.19
1992-01-23;228.89
1992-01-24;229.17
1992-01-27;228.94
1992-01-28;228.95
1992-01-29;226.64
1992-01-30;227.37
1992-01-31;226.2
1992-02-03;226.61
1992-02-04;228.79
1992-02-05;228.87
1992-02-06;228.96
1992-02-07;227.65
1992-02-10;228.93
1992-02-11;228.94
1992-02-12;230.54
1992-02-13;228.73
1992-02-14;228.16
1992-02-18;225.65
1992-02-19;225.85
1992-02-20;228.6
1992-02-21;227.46
1992-02-24;227.62
1992-02-25;226.68
1992-02-26;229.23
1992-02-27;228.75
1992-02-28;228.21
1992-03-02;228.2
1992-03-03;228.43
1992-03-04;226.66
1992-03-05;224.92
1992-03-06;223.79
1992-03-09;224.15
1992-03-10;225.02
1992-03-11;223.55
1992-03-12;223.3
1992-03-13;224.3
1992-03-16;224.44
1992-03-17;226.01
1992-03-18;225.94
1992-03-19;226.25
1992-03-20;226.96
1992-03-23;226.39
1992-03-24;225.89
1992-03-25;225.39
1992-03-26;225.49
1992-03-27;223.31
1992-03-30;222.99
1992-03-31;223.25
1992-04-01;223.42
1992-04-02;221.51
1992-04-03;221.86
1992-04-06;223.79
1992-04-07;220
1992-04-08;217.92
1992-04-09;221.1
1992-04-10;223.27
1992-04-13;224.16
1992-04-14;227.31
1992-04-15;229.15
1992-04-16;228.9
1992-04-20;225.77
1992-04-21;225.7
1992-04-22;225.42
1992-04-23;226.16
1992-04-24;225.12
1992-04-27;224.94
1992-04-28;225.12
1992-04-29;226.58
1992-04-30;228.3
1992-05-01;227.2
1992-05-04;229.42
1992-05-05;229.5
1992-05-06;229.56
1992-05-07;229.08
1992-05-08;230.33
1992-05-11;230.47
1992-05-12;229.45
1992-05-13;229.44
1992-05-14;227.72
1992-05-15;226.31
1992-05-18;227.59
1992-05-19;229.32
1992-05-20;228.94
1992-05-21;227.47
1992-05-22;228.2
1992-05-26;226.86
1992-05-27;227.15
1992-05-28;229.24
1992-05-29;228.87
1992-06-01;229.9
1992-06-02;228.2
1992-06-03;228.65
1992-06-04;227.9
1992-06-05;227.88
1992-06-08;227.71
1992-06-09;225.95
1992-06-10;224.36
1992-06-11;225.1
1992-06-12;225.51
1992-06-15;225.62
1992-06-16;224.72
1992-06-17;221.45
1992-06-18;220.61
1992-06-19;221.96
1992-06-22;221.56
1992-06-23;221.99
1992-06-24;221.81
1992-06-25;221.53
1992-06-26;221.68
1992-06-29;224.44
1992-06-30;224.33
1992-07-01;226.75
1992-07-02;226.41
1992-07-06;227.44
1992-07-07;225.15
1992-07-08;225.49
1992-07-09;227.55
1992-07-10;227.88
1992-07-13;228.04
1992-07-14;229.51
1992-07-15;229.2
1992-07-16;229.49
1992-07-17;228.51
1992-07-20;227.51
1992-07-21;227.47
1992-07-22;226.13
1992-07-23;226.66
1992-07-24;226.48
1992-07-27;226.5
1992-07-28;229.54
1992-07-29;231.95
1992-07-30;232.89
1992-07-31;233.15
1992-08-03;233.66
1992-08-04;233.39
1992-08-05;232.29
1992-08-06;231.5
1992-08-07;230.79
1992-08-10;230.86
1992-08-11;230.61
1992-08-12;229.99
1992-08-13;229.95
1992-08-14;231.06
1992-08-17;231.6
1992-08-18;231.9
1992-08-19;230.41
1992-08-20;230.38
1992-08-21;228.61
1992-08-24;226.34
1992-08-25;226.47
1992-08-26;227.48
1992-08-27;227.73
1992-08-28;228.43
1992-08-31;228.03
1992-09-01;229.02
1992-09-02;230.01
1992-09-03;230.12
1992-09-04;229.75
1992-09-08;228.37
1992-09-09;229.1
1992-09-10;230.78
1992-09-11;230.8
1992-09-14;233.73
1992-09-15;231.04
1992-09-16;231.07
1992-09-17;230.97
1992-09-18;232.39
1992-09-21;231.89
1992-09-22;229.48
1992-09-23;229.42
1992-09-24;229.98
1992-09-25;227.73
1992-09-28;228.7
1992-09-29;228.9
1992-09-30;229.46
1992-10-01;228.73
1992-10-02;225.81
1992-10-05;224.14
1992-10-06;224.09
1992-10-07;222.84
1992-10-08;224.62
1992-10-09;222.11
1992-10-12;224.28
1992-10-13;225.31
1992-10-14;225.39
1992-10-15;225.54
1992-10-16;226.44
1992-10-19;228.24
1992-10-20;228.58
1992-10-21;228.6
1992-10-22;228.1
1992-10-23;227.83
1992-10-26;229.78
1992-10-27;230.01
1992-10-28;230.91
1992-10-29;231.42
1992-10-30;230.57
1992-11-02;232.48
1992-11-03;231.24
1992-11-04;229.79
1992-11-05;230.37
1992-11-06;230.09
1992-11-09;230.63
1992-11-10;230.66
1992-11-11;232.58
1992-11-12;232.83
1992-11-13;232.64
1992-11-16;231.78
1992-11-17;231.09
1992-11-18;232.87
1992-11-19;233.25
1992-11-20;234.78
1992-11-23;234.11
1992-11-24;235.27
1992-11-25;236.13
1992-11-27;236.72
1992-11-30;237.45
1992-12-01;237.2
1992-12-02;236.74
1992-12-03;236.76
1992-12-04;237.77
1992-12-07;239.36
1992-12-08;240.24
1992-12-09;239.44
1992-12-10;238.97
1992-12-11;238.63
1992-12-14;238.16
1992-12-15;238.02
1992-12-16;237.26
1992-12-17;239.12
1992-12-18;242.08
1992-12-21;241.72
1992-12-22;241.68
1992-12-23;241
1992-12-24;241.23
1992-12-28;241.01
1992-12-29;240.66
1992-12-30;241.16
1992-12-31;240.21
1993-01-04;239.88
1993-01-05;239.25
1993-01-06;239.15
1993-01-07;237.26
1993-01-08;236.21
1993-01-11;237.09
1993-01-12;237.2
1993-01-13;238.12
1993-01-14;239.6
1993-01-15;240.47
1993-01-18;240.33
1993-01-19;239.66
1993-01-20;238.89
1993-01-21;239.82
1993-01-22;240.41
1993-01-25;242.47
1993-01-26;242.53
1993-01-27;241.45
1993-01-28;241.7
1993-01-29;241.92
1993-02-01;243.81
1993-02-02;243.98
1993-02-03;246.45
1993-02-04;247.98
1993-02-05;247.6
1993-02-08;247.07
1993-02-09;245.54
1993-02-10;245.93
1993-02-11;246.72
1993-02-12;245.3
1993-02-16;239.49
1993-02-17;238.74
1993-02-18;238.08
1993-02-19;239.27
1993-02-22;239.52
1993-02-23;239.37
1993-02-24;242.5
1993-02-25;243.38
1993-02-26;244.08
1993-03-01;243.76
1993-03-02;246.54
1993-03-03;247.41
1993-03-04;246.53
1993-03-05;245.99
1993-03-08;250.15
1993-03-09;250.21
1993-03-10;251.36
1993-03-11;250.2
1993-03-12;248.16
1993-03-15;248.97
1993-03-16;248.81
1993-03-17;247.33
1993-03-18;249.12
1993-03-19;248.18
1993-03-22;247.34
1993-03-23;247.26
1993-03-24;246.91
1993-03-25;248.33
1993-03-26;247.07
1993-03-29;248.48
1993-03-30;249.18
1993-03-31;249.42
1993-04-01;248.74
1993-04-02;244.19
1993-04-05;244.4
1993-04-06;243.62
1993-04-07;244.32
1993-04-08;243.84
1993-04-12;246.91
1993-04-13;247.85
1993-04-14;247.73
1993-04-15;247.39
1993-04-16;247.74
1993-04-19;247.02
1993-04-20;245.72
1993-04-21;245.07
1993-04-22;243.08
1993-04-23;241.85
1993-04-26;239.91
1993-04-27;241.93
1993-04-28;241.9
1993-04-29;242.48
1993-04-30;243.46
1993-05-03;244.54
1993-05-04;245.23
1993-05-05;245.72
1993-05-06;245.22
1993-05-07;244.68
1993-05-10;245.03
1993-05-11;245.88
1993-05-12;246.06
1993-05-13;243.27
1993-05-14;243.34
1993-05-17;243.58
1993-05-18;243.53
1993-05-19;246.86
1993-05-20;248.42
1993-05-21;246.27
1993-05-24;247.07
1993-05-25;247.7
1993-05-26;249.9
1993-05-27;249.43
1993-05-28;248.6
1993-06-01;250.28
1993-06-02;250.27
1993-06-03;249.59
1993-06-04;248.22
1993-06-07;246.8
1993-06-08;245.15
1993-06-09;245.77
1993-06-10;245.53
1993-06-11;246.24
1993-06-14;246.42
1993-06-15;245.92
1993-06-16;246.6
1993-06-17;247.21
1993-06-18;244.94
1993-06-21;246.19
1993-06-22;246.09
1993-06-23;244.92
1993-06-24;246.6
1993-06-25;247.2
1993-06-28;249.52
1993-06-29;249.06
1993-06-30;249.1
1993-07-01;248.64
1993-07-02;247.12
1993-07-06;245.07
1993-07-07;245.68
1993-07-08;248.33
1993-07-09;248.19
1993-07-12;248.64
1993-07-13;248.38
1993-07-14;249.35
1993-07-15;248.96
1993-07-16;247.45
1993-07-19;247.33
1993-07-20;247.71
1993-07-21;247.6
1993-07-22;246.26
1993-07-23;247.46
1993-07-26;248.68
1993-07-27;248.34
1993-07-28;247.86
1993-07-29;249.34
1993-07-30;248.49
1993-08-02;249.53
1993-08-03;249.25
1993-08-04;248.93
1993-08-05;248.54
1993-08-06;248.91
1993-08-09;250.08
1993-08-10;249.63
1993-08-11;249.99
1993-08-12;249.17
1993-08-13;249.7
1993-08-16;250.56
1993-08-17;251.27
1993-08-18;252.87
1993-08-19;253.23
1993-08-20;253.25
1993-08-23;252.91
1993-08-24;255.15
1993-08-25;255.35
1993-08-26;255.83
1993-08-27;255.4
1993-08-30;256.04
1993-08-31;256.88
1993-09-01;256.88
1993-09-02;256.11
1993-09-03;256.22
1993-09-07;254.59
1993-09-08;253.16
1993-09-09;253.74
1993-09-10;255.93
1993-09-13;256.06
1993-09-14;254.97
1993-09-15;255.67
1993-09-16;254.94
1993-09-17;254.66
1993-09-20;252.77
1993-09-21;251.59
1993-09-22;253.27
1993-09-23;254.13
1993-09-24;254.18
1993-09-27;256.21
1993-09-28;256.16
1993-09-29;255.6
1993-09-30;255.23
1993-10-01;256.29
1993-10-04;256.35
1993-10-05;256.4
1993-10-06;256.26
1993-10-07;255.44
1993-10-08;255.81
1993-10-11;256.3
1993-10-12;256.67
1993-10-13;256.75
1993-10-14;259.12
1993-10-15;260.48
1993-10-18;260
1993-10-19;258.56
1993-10-20;258.28
1993-10-21;257.91
1993-10-22;257.06
1993-10-25;257.33
1993-10-26;257.27
1993-10-27;257.46
1993-10-28;258.99
1993-10-29;259.38
1993-11-01;259.94
1993-11-02;259.47
1993-11-03;256.5
1993-11-04;253.47
1993-11-05;254.2
1993-11-08;254.72
1993-11-09;254.97
1993-11-10;256.57
1993-11-11;256.08
1993-11-12;257.57
1993-11-15;256.58
1993-11-16;257.8
1993-11-17;256.81
1993-11-18;256.2
1993-11-19;255.53
1993-11-22;253.25
1993-11-23;254.24
1993-11-24;255.13
1993-11-26;255.61
1993-11-29;255.07
1993-11-30;254.79
1993-12-01;255.27
1993-12-02;255.84
1993-12-03;256.74
1993-12-06;257.65
1993-12-07;257.98
1993-12-08;257.97
1993-12-09;257
1993-12-10;256.93
1993-12-13;257.59
1993-12-14;256.19
1993-12-15;255.43
1993-12-16;256.15
1993-12-17;257.79
1993-12-20;257.59
1993-12-21;257.14
1993-12-22;258.15
1993-12-23;258.49
1993-12-27;260.07
1993-12-28;260.5
1993-12-29;260.67
1993-12-30;259.77
1993-12-31;259.08
1994-01-03;258.27
1994-01-04;258.87
1994-01-05;259.31
1994-01-06;259
1994-01-07;260.34
1994-01-10;262.76
1994-01-11;262.26
1994-01-12;262.37
1994-01-13;261.73
1994-01-14;262.9
1994-01-17;262.31
1994-01-18;262.76
1994-01-19;262.95
1994-01-20;263.23
1994-01-21;263.12
1994-01-24;261.75
1994-01-25;261.13
1994-01-26;262.26
1994-01-27;264.38
1994-01-28;265.42
1994-01-31;267.1
1994-02-01;266.44
1994-02-02;267.71
1994-02-03;267.18
1994-02-04;261.21
1994-02-07;262.01
1994-02-08;261.96
1994-02-09;262.9
1994-02-10;261.04
1994-02-11;261.31
1994-02-14;261.26
1994-02-15;262.36
1994-02-16;262.55
1994-02-17;261.38
1994-02-18;259.87
1994-02-22;261.48
1994-02-23;261.13
1994-02-24;257.75
1994-02-25;258.57
1994-02-28;259.23
1994-03-01;257.81
1994-03-02;257.47
1994-03-03;256.68
1994-03-04;257.7
1994-03-07;259.07
1994-03-08;258.48
1994-03-09;258.78
1994-03-10;257.22
1994-03-11;258.53
1994-03-14;259.01
1994-03-15;258.99
1994-03-16;260.34
1994-03-17;261.11
1994-03-18;261.35
1994-03-21;259.91
1994-03-22;260.24
1994-03-23;260.28
1994-03-24;257.96
1994-03-25;256.29
1994-03-28;255.5
1994-03-29;251.3
1994-03-30;247.34
1994-03-31;247.06
1994-04-04;243.14
1994-04-05;248.41
1994-04-06;248.66
1994-04-07;250.22
1994-04-08;248.29
1994-04-11;249.45
1994-04-12;248.35
1994-04-13;247.46
1994-04-14;247.56
1994-04-15;247.66
1994-04-18;245.7
1994-04-19;245.37
1994-04-20;244.66
1994-04-21;248.18
1994-04-22;247.95
1994-04-25;250.47
1994-04-26;250.41
1994-04-28;249.13
1994-04-29;250.36
1994-05-02;251.4
1994-05-03;251.36
1994-05-04;250.75
1994-05-05;250.49
1994-05-06;248.47
1994-05-09;245.33
1994-05-10;246.94
1994-05-11;244.51
1994-05-12;245.55
1994-05-13;245.76
1994-05-16;245.78
1994-05-17;248.13
1994-05-18;250.73
1994-05-19;252.16
1994-05-20;251.58
1994-05-23;250.78
1994-05-24;251.4
1994-05-25;252.06
1994-05-26;252.61
1994-05-27;252.79
1994-05-31;252.24
1994-06-01;252.85
1994-06-02;253.08
1994-06-03;254.34
1994-06-06;254.17
1994-06-07;253.7
1994-06-08;253.08
1994-06-09;253.09
1994-06-10;253.59
1994-06-13;253.76
1994-06-14;255.1
1994-06-15;254.14
1994-06-16;254.99
1994-06-17;253.29
1994-06-20;251.4
1994-06-21;249.1
1994-06-22;249.97
1994-06-23;248.29
1994-06-24;244.55
1994-06-27;246.45
1994-06-28;245.8
1994-06-29;246.72
1994-06-30;245.16
1994-07-01;246.34
1994-07-05;246.51
1994-07-06;246.54
1994-07-07;247.57
1994-07-08;248.11
1994-07-11;247.5
1994-07-12;247.47
1994-07-13;247.85
1994-07-14;250.56
1994-07-15;251.06
1994-07-18;251.44
1994-07-19;250.89
1994-07-20;249.7
1994-07-21;250.06
1994-07-22;250.24
1994-07-25;250.72
1994-07-26;250.24
1994-07-27;249.84
1994-07-28;250.6
1994-07-29;252.62
1994-08-01;254.05
1994-08-02;254.15
1994-08-03;254.58
1994-08-04;253.27
1994-08-05;252.5
1994-08-08;252.99
1994-08-09;252.96
1994-08-10;254.2
1994-08-11;253.31
1994-08-12;254.77
1994-08-15;254.52
1994-08-16;256.25
1994-08-17;256.4
1994-08-18;255.49
1994-08-19;255.81
1994-08-22;255.27
1994-08-23;256.44
1994-08-24;258.61
1994-08-25;258.18
1994-08-26;260.82
1994-08-29;261.28
1994-08-30;262.1
1994-08-31;261.99
1994-09-01;260.98
1994-09-02;259.93
1994-09-06;260.11
1994-09-07;259.78
1994-09-08;260.82
1994-09-09;258.38
1994-09-12;257.32
1994-09-13;257.84
1994-09-14;258.48
1994-09-15;261.42
1994-09-16;259.77
1994-09-19;259.63
1994-09-20;255.91
1994-09-21;254.71
1994-09-22;254.52
1994-09-23;253.81
1994-09-26;254.39
1994-09-27;254.87
1994-09-28;256.37
1994-09-29;255.15
1994-09-30;255.52
1994-10-03;254.94
1994-10-04;251.46
1994-10-05;250.36
1994-10-06;249.93
1994-10-07;251.33
1994-10-10;253.14
1994-10-11;256.38
1994-10-12;256.35
1994-10-13;257.43
1994-10-14;257.99
1994-10-17;257.96
1994-10-18;257.25
1994-10-19;258.32
1994-10-20;256.54
1994-10-21;255.59
1994-10-24;253.5
1994-10-25;253.51
1994-10-26;253.91
1994-10-27;255.57
1994-10-28;259.43
1994-10-31;258.69
1994-11-01;256.74
1994-11-02;255.98
1994-11-03;256.66
1994-11-04;254.21
1994-11-07;254.29
1994-11-08;255.28
1994-11-09;255.01
1994-11-10;254.35
1994-11-11;253.25
1994-11-14;254.84
1994-11-15;254.52
1994-11-16;254.71
1994-11-17;253.49
1994-11-18;252.3
1994-11-21;250.58
1994-11-22;246.32
1994-11-23;246.18
1994-11-25;247.6
1994-11-28;248.46
1994-11-29;248.9
1994-11-30;248.41
1994-12-01;246.04
1994-12-02;248.01
1994-12-05;248.08
1994-12-06;247.85
1994-12-07;246.85
1994-12-08;243.8
1994-12-09;244.17
1994-12-12;245.26
1994-12-13;245.72
1994-12-14;248.33
1994-12-15;248.96
1994-12-16;250.54
1994-12-19;250.04
1994-12-20;249.8
1994-12-21;250.94
1994-12-22;250.71
1994-12-23;250.95
1994-12-27;251.99
1994-12-28;251.29
1994-12-29;251.44
1994-12-30;250.94
1995-01-03;250.73
1995-01-04;251.46
1995-01-05;251.39
1995-01-06;251.59
1995-01-09;251.58
1995-01-10;251.69
1995-01-11;251.72
1995-01-12;251.72
1995-01-13;253.95
1995-01-16;255.81
1995-01-17;256.25
1995-01-18;255.97
1995-01-19;254.38
1995-01-20;253.38
1995-01-23;253.47
1995-01-24;253.7
1995-01-25;254.41
1995-01-26;254.92
1995-01-27;255.89
1995-01-30;254.9
1995-01-31;255.93
1995-02-01;256
1995-02-02;257.18
1995-02-03;260.44
1995-02-06;261.75
1995-02-07;261.64
1995-02-08;261.67
1995-02-09;261.21
1995-02-10;261.8
1995-02-13;261.85
1995-02-14;262.13
1995-02-15;263.19
1995-02-16;263.27
1995-02-17;261.83
1995-02-21;261.98
1995-02-22;263.04
1995-02-23;264.24
1995-02-24;264.86
1995-02-27;262.68
1995-02-28;264.65
1995-03-01;263.76
1995-03-02;263.36
1995-03-03;263.29
1995-03-06;263.11
1995-03-07;261.25
1995-03-08;261.6
1995-03-09;261.61
1995-03-10;264.83
1995-03-13;265.17
1995-03-14;266.53
1995-03-15;266.15
1995-03-16;267.92
1995-03-17;267.84
1995-03-20;268.05
1995-03-21;267.58
1995-03-22;267.8
1995-03-23;267.92
1995-03-24;270.5
1995-03-27;271.72
1995-03-28;271.92
1995-03-29;271.84
1995-03-30;271.83
1995-03-31;271.04
1995-04-03;271.49
1995-04-04;273.29
1995-04-05;273.48
1995-04-06;273.78
1995-04-07;273.73
1995-04-10;273.98
1995-04-11;273.29
1995-04-12;274.04
1995-04-13;275
1995-04-17;273.54
1995-04-18;273.03
1995-04-19;272.72
1995-04-20;273.09
1995-04-21;274.76
1995-04-24;276.84
1995-04-25;276.39
1995-04-26;276.49
1995-04-27;276.87
1995-04-28;277.31
1995-05-01;277.14
1995-05-02;277.43
1995-05-03;279.94
1995-05-04;279.91
1995-05-05;279.9
1995-05-08;281.68
1995-05-09;281.74
1995-05-10;282.41
1995-05-11;282.46
1995-05-12;282.9
1995-05-15;284.01
1995-05-16;284.27
1995-05-17;283.52
1995-05-18;279.8
1995-05-19;279.49
1995-05-22;281.52
1995-05-23;283.8
1995-05-24;283.98
1995-05-25;283.93
1995-05-26;281.58
1995-05-30;281.87
1995-05-31;286.44
1995-06-01;286.73
1995-06-02;286.53
1995-06-05;288.05
1995-06-06;288.23
1995-06-07;286.96
1995-06-08;286.45
1995-06-09;284.05
1995-06-12;285.56
1995-06-13;288.18
1995-06-14;288.35
1995-06-15;288.76
1995-06-16;289.96
1995-06-19;292.18
1995-06-20;291.76
1995-06-21;291.61
1995-06-22;294.93
1995-06-23;294.17
1995-06-26;291.48
1995-06-27;290.75
1995-06-28;291.68
1995-06-29;291.26
1995-06-30;291.84
1995-07-03;292.99
1995-07-05;293.21
1995-07-06;296.43
1995-07-07;297.71
1995-07-10;298.03
1995-07-11;297.19
1995-07-12;299.93
1995-07-13;299.79
1995-07-14;298.9
1995-07-17;300.01
1995-07-18;298.38
1995-07-19;294.91
1995-07-20;296.36
1995-07-21;296.67
1995-07-24;297.99
